W0423 12:09:35.044000 482118 torch/onnx/_internal/exporter/_compat.py:133] Setting ONNX exporter to use operator set version 18 because the requested opset_version 13 is a lower version than we have implementations for. Automatic version conversion will be performed, which may not be successful at converting to the requested version. If version conversion is unsuccessful, the opset version of the exported model will be kept at 18. Please consider setting opset_version >=18 to leverage latest ONNX features
The model version conversion is not supported by the onnxscript version converter and fallback is enabled. The model will be converted using the onnx C API (target version: 13).
Failed to convert the model to the target version 13 using the ONNX C API. The model was not modified
Traceback (most recent call last):
  File "/home/mi1499/WindNODE/.venv/lib/python3.12/site-packages/onnxscript/version_converter/__init__.py", line 120, in call
    converted_proto = _c_api_utils.call_onnx_api(
                      ^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/mi1499/WindNODE/.venv/lib/python3.12/site-packages/onnxscript/version_converter/_c_api_utils.py", line 65, in call_onnx_api
    result = func(proto)
             ^^^^^^^^^^^
  File "/home/mi1499/WindNODE/.venv/lib/python3.12/site-packages/onnxscript/version_converter/__init__.py", line 115, in _partial_convert_version
    return onnx.version_converter.convert_version(
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/mi1499/WindNODE/.venv/lib/python3.12/site-packages/onnx/version_converter.py", line 39, in convert_version
    converted_model_str = C.convert_version(model_str, target_version)
                          ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
RuntimeError: /github/workspace/onnx/version_converter/BaseConverter.h:67: adapter_lookup: Assertion `false` failed: No Adapter From Version $15 for Shape
Using device: cuda
WindLSTMRegressor(
  (lstm1): LSTM(4, 64, batch_first=True)
  (lstm2): LSTM(64, 128, batch_first=True)
  (regressor): Sequential(
    (0): Linear(in_features=128, out_features=64, bias=True)
    (1): ReLU()
    (2): Linear(in_features=64, out_features=1, bias=True)
  )
)
Epoch [00870/10000] | Train Loss: 0.002238 | Test Loss: 0.075868 | Train Acc(@10%): 68.53% | Test Acc(@10%): 51.74%
Epoch [00880/10000] | Train Loss: 0.001940 | Test Loss: 0.075019 | Train Acc(@10%): 70.43% | Test Acc(@10%): 51.73%
Epoch [00890/10000] | Train Loss: 0.002938 | Test Loss: 0.074885 | Train Acc(@10%): 68.75% | Test Acc(@10%): 51.81%
Epoch [00900/10000] | Train Loss: 0.003360 | Test Loss: 0.075368 | Train Acc(@10%): 69.15% | Test Acc(@10%): 52.83%
Epoch [00910/10000] | Train Loss: 0.004141 | Test Loss: 0.077721 | Train Acc(@10%): 67.43% | Test Acc(@10%): 51.81%
Epoch [00920/10000] | Train Loss: 0.002253 | Test Loss: 0.075780 | Train Acc(@10%): 70.80% | Test Acc(@10%): 51.45%
Epoch [00930/10000] | Train Loss: 0.001957 | Test Loss: 0.078025 | Train Acc(@10%): 69.79% | Test Acc(@10%): 50.89%
Epoch [00940/10000] | Train Loss: 0.002038 | Test Loss: 0.080300 | Train Acc(@10%): 69.96% | Test Acc(@10%): 51.93%
Epoch [00950/10000] | Train Loss: 0.003350 | Test Loss: 0.076917 | Train Acc(@10%): 69.19% | Test Acc(@10%): 51.33%
Epoch [00960/10000] | Train Loss: 0.002208 | Test Loss: 0.074142 | Train Acc(@10%): 68.20% | Test Acc(@10%): 52.54%
Epoch [00970/10000] | Train Loss: 0.001961 | Test Loss: 0.073918 | Train Acc(@10%): 70.75% | Test Acc(@10%): 52.61%
Epoch [00980/10000] | Train Loss: 0.001907 | Test Loss: 0.078520 | Train Acc(@10%): 70.38% | Test Acc(@10%): 50.06%
Epoch [00990/10000] | Train Loss: 0.002324 | Test Loss: 0.077246 | Train Acc(@10%): 69.77% | Test Acc(@10%): 51.32%
Epoch [01000/10000] | Train Loss: 0.002043 | Test Loss: 0.075647 | Train Acc(@10%): 68.87% | Test Acc(@10%): 52.46%
Epoch [01010/10000] | Train Loss: 0.004223 | Test Loss: 0.071119 | Train Acc(@10%): 67.75% | Test Acc(@10%): 53.02%
Epoch [01020/10000] | Train Loss: 0.001846 | Test Loss: 0.075403 | Train Acc(@10%): 70.43% | Test Acc(@10%): 51.91%
Epoch [01030/10000] | Train Loss: 0.002624 | Test Loss: 0.078063 | Train Acc(@10%): 68.79% | Test Acc(@10%): 51.16%
Epoch [01040/10000] | Train Loss: 0.002143 | Test Loss: 0.075727 | Train Acc(@10%): 70.48% | Test Acc(@10%): 52.70%
Epoch [01050/10000] | Train Loss: 0.002344 | Test Loss: 0.075877 | Train Acc(@10%): 70.32% | Test Acc(@10%): 51.99%
Epoch [01060/10000] | Train Loss: 0.002712 | Test Loss: 0.078751 | Train Acc(@10%): 67.00% | Test Acc(@10%): 51.38%
Epoch [01070/10000] | Train Loss: 0.002608 | Test Loss: 0.077108 | Train Acc(@10%): 69.44% | Test Acc(@10%): 48.78%
Epoch [01080/10000] | Train Loss: 0.001974 | Test Loss: 0.076388 | Train Acc(@10%): 69.44% | Test Acc(@10%): 52.65%
Epoch [01090/10000] | Train Loss: 0.002856 | Test Loss: 0.074232 | Train Acc(@10%): 70.02% | Test Acc(@10%): 53.00%
Epoch [01100/10000] | Train Loss: 0.001744 | Test Loss: 0.074460 | Train Acc(@10%): 70.22% | Test Acc(@10%): 52.12%
Epoch [01110/10000] | Train Loss: 0.002756 | Test Loss: 0.076792 | Train Acc(@10%): 68.80% | Test Acc(@10%): 52.22%
Epoch [01120/10000] | Train Loss: 0.002008 | Test Loss: 0.074649 | Train Acc(@10%): 69.48% | Test Acc(@10%): 52.04%
Epoch [01130/10000] | Train Loss: 0.001995 | Test Loss: 0.076268 | Train Acc(@10%): 70.51% | Test Acc(@10%): 50.90%
Epoch [01140/10000] | Train Loss: 0.002057 | Test Loss: 0.073247 | Train Acc(@10%): 70.11% | Test Acc(@10%): 50.46%
Epoch [01150/10000] | Train Loss: 0.002864 | Test Loss: 0.075317 | Train Acc(@10%): 67.61% | Test Acc(@10%): 51.63%
Epoch [01160/10000] | Train Loss: 0.001841 | Test Loss: 0.073632 | Train Acc(@10%): 70.46% | Test Acc(@10%): 51.63%
Epoch [01170/10000] | Train Loss: 0.003368 | Test Loss: 0.073360 | Train Acc(@10%): 69.17% | Test Acc(@10%): 53.10%
Epoch [01180/10000] | Train Loss: 0.001643 | Test Loss: 0.074432 | Train Acc(@10%): 70.68% | Test Acc(@10%): 51.84%
Epoch [01190/10000] | Train Loss: 0.003192 | Test Loss: 0.072786 | Train Acc(@10%): 69.59% | Test Acc(@10%): 52.70%
Epoch [01200/10000] | Train Loss: 0.002612 | Test Loss: 0.074614 | Train Acc(@10%): 69.05% | Test Acc(@10%): 48.63%
Epoch [01210/10000] | Train Loss: 0.002551 | Test Loss: 0.074878 | Train Acc(@10%): 66.58% | Test Acc(@10%): 50.38%
Epoch [01220/10000] | Train Loss: 0.001911 | Test Loss: 0.074705 | Train Acc(@10%): 70.22% | Test Acc(@10%): 51.23%
Epoch [01230/10000] | Train Loss: 0.002239 | Test Loss: 0.074236 | Train Acc(@10%): 69.42% | Test Acc(@10%): 51.46%
Epoch [01240/10000] | Train Loss: 0.002631 | Test Loss: 0.073399 | Train Acc(@10%): 69.83% | Test Acc(@10%): 52.26%
Epoch [01250/10000] | Train Loss: 0.002542 | Test Loss: 0.075741 | Train Acc(@10%): 70.49% | Test Acc(@10%): 48.86%
Epoch [01260/10000] | Train Loss: 0.002385 | Test Loss: 0.073019 | Train Acc(@10%): 70.34% | Test Acc(@10%): 52.71%
Epoch [01270/10000] | Train Loss: 0.001791 | Test Loss: 0.074037 | Train Acc(@10%): 70.21% | Test Acc(@10%): 51.63%
Epoch [01280/10000] | Train Loss: 0.002007 | Test Loss: 0.072062 | Train Acc(@10%): 69.15% | Test Acc(@10%): 52.24%
Epoch [01290/10000] | Train Loss: 0.004829 | Test Loss: 0.076586 | Train Acc(@10%): 66.98% | Test Acc(@10%): 48.75%
Epoch [01300/10000] | Train Loss: 0.001619 | Test Loss: 0.075917 | Train Acc(@10%): 70.46% | Test Acc(@10%): 50.03%
Epoch [01310/10000] | Train Loss: 0.001934 | Test Loss: 0.074061 | Train Acc(@10%): 70.40% | Test Acc(@10%): 48.24%
Epoch [01320/10000] | Train Loss: 0.002452 | Test Loss: 0.071786 | Train Acc(@10%): 68.99% | Test Acc(@10%): 50.70%
